block_type player_loc monster object gold monster_index object_index gold_value prox_ripple_value visible color
30 54 # 0 0 0 -1 -1 -1 256 1 3
30 55 # 0 0 0 -1 -1 -1 256 1 3
30 56 . 0 0 0 -1 -1 -1 256 1 3
30 57 . 0 0 0 -1 -1 -1 256 1 3
30 58 . 0 0 0 -1 -1 -1 256 1 3
30 59 . 0 0 0 -1 -1 -1 256 1 3
30 60 . 0 0 0 -1 -1 -1 256 1 3
30 61 # 0 0 0 -1 -1 -1 256 1 3
30 62 # 0 0 0 -1 -1 -1 256 1 3
30 63 # 0 0 0 -1 -1 -1 256 1 3
30 64 # 0 0 0 -1 -1 -1 256 1 3
30 65 # 0 0 0 -1 -1 -1 256 1 3
30 66 # 0 0 0 -1 -1 -1 256 1 3
31 0 # 0 0 0 -1 -1 -1 256 1 3
31 1 . 0 0 0 -1 -1 -1 256 1 3
31 2 . 0 0 0 -1 -1 -1 256 1 3
31 3 . 0 0 1 -1 -1 28 256 1 3
31 4 . 0 0 0 -1 -1 -1 256 1 3
31 5 . 0 0 0 -1 -1 -1 256 1 3
31 6 . 1 0 0 2 -1 -1 256 1 3
31 7 . 0 0 0 -1 -1 -1 256 1 3
31 8 # 0 0 0 -1 -1 -1 256 1 3
31 9 . 0 0 0 -1 -1 -1 8 1 3
31 10 . 0 0 0 -1 -1 -1 8 1 3
31 11 . 0 0 0 -1 -1 -1 8 1 3
31 12 . 0 0 0 -1 -1 -1 9 1 3
31 13 . 1 0 0 20 -1 -1 10 1 3
31 14 . 0 0 0 -1 -1 -1 256 1 3
31 15 . 0 0 0 -1 -1 -1 256 1 3
31 16 . 0 0 0 -1 -1 -1 256 1 3
31 17 . 0 0 0 -1 -1 -1 256 1 3
31 18 . 0 0 0 -1 -1 -1 256 1 3
31 19 . 0 0 0 -1 -1 -1 256 1 3
31 20 . 0 0 0 -1 -1 -1 256 1 3
31 21 . 0 0 0 -1 -1 -1 256 1 3
31 22 . 0 0 0 -1 -1 -1 256 1 3
31 23 . 0 0 0 -1 -1 -1 256 1 3
31 24 . 0 0 0 -1 -1 -1 256 1 3
31 25 . 0 0 0 -1 -1 -1 256 1 3
31 26 . 0 0 0 -1 -1 -1 256 1 3
31 27 . 0 0 0 -1 -1 -1 256 1 3
31 28 . 0 0 0 -1 -1 -1 256 1 3
31 29 . 0 0 0 -1 -1 -1 256 1 3
31 30 . 0 0 0 -1 -1 -1 256 1 3
31 31 . 0 0 0 -1 -1 -1 256 1 3
31 32 . 0 0 0 -1 -1 -1 256 1 3
31 33 . 0 0 0 -1 -1 -1 256 1 3
31 34 . 0 0 0 -1 -1 -1 256 1 3
31 35 . 0 0 0 -1 -1 -1 256 1 3
31 36 . 0 0 0 -1 -1 -1 256 1 3
31 37 . 0 0 0 -1 -1 -1 256 1 3
31 38 . 0 0 0 -1 -1 -1 256 1 3
31 39 . 0 0 0 -1 -1 -1 256 1 3
31 40 . 0 0 0 -1 -1 -1 256 1 3
31 41 . 0 0 0 -1 -1 -1 256 1 3
31 42 . 0 0 0 -1 -1 -1 256 1 3
31 43 . 0 0 0 -1 -1 -1 256 1 3
31 44 . 0 0 0 -1 -1 -1 256 1 3
31 45 . 0 0 0 -1 -1 -1 256 1 3
31 46 . 0 0 0 -1 -1 -1 10 1 3
31 47 . 0 0 0 -1 -1 -1 10 1 3
31 48 . 0 0 0 -1 -1 -1 10 1 3
31 49 . 0 0 0 -1 -1 -1 10 1 3
31 50 . 0 0 0 -1 -1 -1 10 1 3
31 51 . 0 0 0 -1 -1 -1 10 1 3
31 52 . 0 0 0 -1 -1 -1 10 1 3
31 53 . 0 0 0 -1 -1 -1 256 1 3
31 54 . 0 0 0 -1 -1 -1 256 1 3
31 55 . 0 0 0 -1 -1 -1 256 1 3
31 56 . 0 0 0 -1 -1 -1 256 1 3
31 57 . 0 0 0 -1 -1 -1 256 1 3
31 58 . 0 0 0 -1 -1 -1 256 1 3
31 59 . 0 0 0 -1 -1 -1 256 1 3
31 60 . 0 0 0 -1 -1 -1 256 1 3
31 61 . 1 0 0 5 -1 -1 256 1 3
31 62 . 0 0 0 -1 -1 -1 256 1 3
31 63 . 0 0 0 -1 -1 -1 256 1 3
31 64 . 0 0 0 -1 -1 -1 256 1 3
31 65 . 0 0 0 -1 -1 -1 256 1 3
31 66 # 0 0 0 -1 -1 -1 256 1 3
32 0 # 0 0 0 -1 -1 -1 256 1 3
32 1 . 0 0 0 -1 -1 -1 256 1 3
32 2 . 0 0 0 -1 -1 -1 256 1 3
32 3 . 0 0 0 -1 -1 -1 256 1 3
32 4 . 0 0 0 -1 -1 -1 256 1 3
32 5 . 0 0 0 -1 -1 -1 256 1 3
32 6 . 0 0 0 -1 -1 -1 256 1 3
32 7 . 0 0 0 -1 -1 -1 256 1 3
32 8 # 0 0 0 -1 -1 -1 256 1 3
32 9 . 0 0 0 -1 -1 -1 9 1 3
32 10 . 0 0 0 -1 -1 -1 9 1 3
32 11 . 0 0 0 -1 -1 -1 9 1 3
32 12 . 0 0 0 -1 -1 -1 9 1 3
32 13 . 0 0 0 -1 -1 -1 10 1 3
32 14 . 0 0 0 -1 -1 -1 256 1 3
32 15 . 0 0 0 -1 -1 -1 256 1 3
32 16 . 0 0 0 -1 -1 -1 256 1 3
32 17 . 0 0 0 -1 -1 -1 256 1 3
32 18 . 0 0 0 -1 -1 -1 256 1 3
32 19 . 0 0 0 -1 -1 -1 256 1 3
32 20 . 0 0 0 -1 -1 -1 256 1 3
32 21 . 0 0 0 -1 -1 -1 256 1 3
32 22 . 0 0 0 -1 -1 -1 256 1 3
32 23 . 0 0 0 -1 -1 -1 256 1 3
32 24 . 0 0 0 -1 -1 -1 256 1 3
32 25 . 0 0 0 -1 -1 -1 256 1 3
32 26 . 1 0 0 18 -1 -1 256 1 3
32 27 . 0 0 0 -1 -1 -1 256 1 3
32 28 . 0 0 0 -1 -1 -1 256 1 3
32 29 . 0 0 0 -1 -1 -1 256 1 3
32 30 . 0 0 0 -1 -1 -1 256 1 3
32 31 . 0 0 0 -1 -1 -1 256 1 3
32 32 . 0 0 0 -1 -1 -1 256 1 3
32 33 . 0 0 0 -1 -1 -1 256 1 3
32 34 . 0 0 0 -1 -1 -1 256 1 3
32 35 . 0 0 0 -1 -1 -1 256 1 3
32 36 . 0 0 0 -1 -1 -1 256 1 3
32 37 . 0 0 0 -1 -1 -1 256 1 3
32 38 . 0 0 0 -1 -1 -1 256 1 3
32 39 . 0 0 0 -1 -1 -1 256 1 3
32 40 . 0 0 0 -1 -1 -1 256 1 3
32 41 . 0 0 0 -1 -1 -1 256 1 3
32 42 . 0 0 0 -1 -1 -1 256 1 3
32 43 . 0 0 0 -1 -1 -1 256 1 3
32 44 . 0 0 0 -1 -1 -1 256 1 3
32 45 . 0 0 0 -1 -1 -1 256 1 3
32 46 . 0 0 0 -1 -1 -1 256 1 3
32 47 . 0 0 0 -1 -1 -1 256 1 3
32 48 . 0 0 0 -1 -1 -1 256 1 3
32 49 . 0 0 0 -1 -1 -1 256 1 3
32 50 . 0 0 0 -1 -1 -1 256 1 3
32 51 . 0 0 0 -1 -1 -1 256 1 3
32 52 . 0 0 0 -1 -1 0 256 1 3
32 53 . 0 0 0 -1 -1 -1 256 1 3
32 54 . 0 0 0 -1 -1 -1 10 1 3
32 55 . 0 0 0 -1 -1 -1 10 1 3
32 56 . 0 0 0 -1 -1 -1 10 1 3
32 57 . 0 0 0 -1 -1 48 10 1 3
32 58 . 1 0 0 9 -1 -1 10 1 3
32 59 . 0 0 0 -1 -1 -1 10 1 3
32 60 . 0 0 0 -1 -1 -1 10 1 3
32 61 . 0 0 0 -1 -1 -1 10 1 3
32 62 . 0 0 0 -1 -1 -1 10 1 3
32 63 . 0 0 0 -1 -1 -1 256 1 3
32 64 . 0 0 0 -1 -1 -1 256 1 3
32 65 . 0 0 0 -1 -1 -1 256 1 3
32 66 # 0 0 0 -1 -1 -1 256 1 3
33 0 # 0 0 0 -1 -1 -1 256 1 3
33 1 # 0 0 0 -1 -1 -1 256 1 3
33 2 # 0 0 0 -1 -1 -1 256 1 3
33 3 # 0 0 0 -1 -1 -1 256 1 3
33 4 # 0 0 0 -1 -1 -1 256 1 3
33 5 # 0 0 0 -1 -1 -1 256 1 3
33 6 # 0 0 0 -1 -1 -1 256 1 3
33 7 # 0 0 0 -1 -1 -1 256 1 3
33 8 # 0 0 0 -1 -1 -1 256 1 3
33 9 # 0 0 0 -1 -1 -1 256 1 3
33 10 # 0 0 0 -1 -1 -1 256 1 3
33 11 # 0 0 0 -1 -1 -1 256 1 3
33 12 # 0 0 0 -1 -1 -1 256 1 3
33 13 # 0 0 0 -1 -1 -1 256 1 3
33 14 # 0 0 0 -1 -1 -1 256 1 3
33 15 # 0 0 0 -1 -1 -1 256 1 3
33 16 # 0 0 0 -1 -1 -1 256 1 3
33 17 # 0 0 0 -1 -1 -1 256 1 3
33 18 # 0 0 0 -1 -1 -1 256 1 3
33 19 # 0 0 0 -1 -1 -1 256 1 3
33 20 # 0 0 0 -1 -1 -1 256 1 3
33 21 # 0 0 0 -1 -1 -1 256 1 3
33 22 # 0 0 0 -1 -1 -1 256 1 3
33 23 # 0 0 0 -1 -1 -1 256 1 3
33 24 # 0 0 0 -1 -1 -1 256 1 3
33 25 # 0 0 0 -1 -1 -1 256 1 3
33 26 # 0 0 0 -1 -1 -1 256 1 3
33 27 # 0 0 0 -1 -1 -1 256 1 3
33 28 # 0 0 0 -1 -1 -1 256 1 3
33 29 # 0 0 0 -1 -1 -1 256 1 3
33 30 # 0 0 0 -1 -1 -1 256 1 3
33 31 # 0 0 0 -1 -1 -1 256 1 3
33 32 # 0 0 0 -1 -1 -1 256 1 3
33 33 # 0 0 0 -1 -1 -1 256 1 3
33 34 # 0 0 0 -1 -1 -1 256 1 3
33 35 # 0 0 0 -1 -1 -1 256 1 3
33 36 # 0 0 0 -1 -1 -1 256 1 3
33 37 # 0 0 0 -1 -1 -1 256 1 3
33 38 # 0 0 0 -1 -1 -1 256 1 3
33 39 # 0 0 0 -1 -1 -1 256 1 3
33 40 # 0 0 0 -1 -1 -1 256 1 3
33 41 # 0 0 0 -1 -1 -1 256 1 3
33 42 # 0 0 0 -1 -1 -1 256 1 3
33 43 # 0 0 0 -1 -1 -1 256 1 3
33 44 # 0 0 0 -1 -1 -1 256 1 3
33 45 # 0 0 0 -1 -1 -1 256 1 3
33 46 # 0 0 0 -1 -1 -1 256 1 3
33 47 # 0 0 0 -1 -1 -1 256 1 3
33 48 # 0 0 0 -1 -1 -1 256 1 3
33 49 # 0 0 0 -1 -1 -1 256 1 3
33 50 # 0 0 0 -1 -1 -1 256 1 3
33 51 # 0 0 0 -1 -1 -1 256 1 3
33 52 # 0 0 0 -1 -1 -1 256 1 3
33 53 # 0 0 0 -1 -1 -1 256 1 3
33 54 # 0 0 0 -1 -1 -1 256 1 3
33 55 # 0 0 0 -1 -1 -1 256 1 3
33 56 # 0 0 0 -1 -1 -1 256 1 3
33 57 # 0 0 0 -1 -1 -1 256 1 3
33 58 # 0 0 0 -1 -1 -1 256 1 3
33 59 # 0 0 0 -1 -1 -1 256 1 3
33 60 # 0 0 0 -1 -1 -1 256 1 3
33 61 # 0 0 0 -1 -1 -1 256 1 3
33 62 # 0 0 0 -1 -1 -1 256 1 3
33 63 # 0 0 0 -1 -1 -1 256 1 3
33 64 # 0 0 0 -1 -1 -1 256 1 3
33 65 # 0 0 0 -1 -1 -1 256 1 3
33 66 # 0 0 0 -1 -1 -1 256 1 3
34 0 # 0 0 0 -1 -1 -1 256 1 3
34 1 # 0 0 0 -1 -1 -1 256 1 3
34 2 # 0 0 0 -1 -1 -1 256 1 3
34 3 # 0 0 0 -1 -1 -1 256 1 3
34 4 # 0 0 0 -1 -1 -1 256 1 3
34 5 # 0 0 0 -1 -1 -1 256 1 3
34 6 # 0 0 0 -1 -1 -1 256 1 3
34 7 # 0 0 0 -1 -1 -1 256 1 3
34 8 # 0 0 0 -1 -1 -1 256 1 3
34 9 # 0 0 0 -1 -1 -1 256 1 3
34 10 # 0 0 0 -1 -1 -1 256 1 3
34 11 # 0 0 0 -1 -1 -1 256 1 3
34 12 # 0 0 0 -1 -1 -1 256 1 3
34 13 # 0 0 0 -1 -1 -1 256 1 3
34 14 # 0 0 0 -1 -1 -1 256 1 3
34 15 # 0 0 0 -1 -1 -1 256 1 3
34 16 # 0 0 0 -1 -1 -1 256 1 3
34 17 # 0 0 0 -1 -1 -1 256 1 3
34 18 # 0 0 0 -1 -1 -1 256 1 3
34 19 # 0 0 0 -1 -1 -1 256 1 3
34 20 # 0 0 0 -1 -1 -1 256 1 3
34 21 # 0 0 0 -1 -1 -1 256 1 3
34 22 # 0 0 0 -1 -1 -1 256 1 3
34 23 # 0 0 0 -1 -1 -1 256 1 3
34 24 # 0 0 0 -1 -1 -1 256 1 3
34 25 # 0 0 0 -1 -1 -1 256 1 3
34 26 # 0 0 0 -1 -1 -1 256 1 3
34 27 # 0 0 0 -1 -1 -1 256 1 3
34 28 # 0 0 0 -1 -1 -1 256 1 3
34 29 # 0 0 0 -1 -1 -1 256 1 3
34 30 # 0 0 0 -1 -1 -1 256 1 3
34 31 # 0 0 0 -1 -1 -1 256 1 3
34 32 # 0 0 0 -1 -1 -1 256 1 3
34 33 # 0 0 0 -1 -1 -1 256 1 3
34 34 # 0 0 0 -1 -1 -1 256 1 3
34 35 # 0 0 0 -1 -1 -1 256 1 3
34 36 # 0 0 0 -1 -1 -1 256 1 3
34 37 # 0 0 0 -1 -1 -1 256 1 3
34 38 # 0 0 0 -1 -1 -1 256 1 3
34 39 # 0 0 0 -1 -1 -1 256 1 3
34 40 # 0 0 0 -1 -1 -1 256 1 3
34 41 # 0 0 0 -1 -1 -1 256 1 3
34 42 # 0 0 0 -1 -1 -1 256 1 3
34 43 # 0 0 0 -1 -1 -1 256 1 3
34 44 # 0 0 0 -1 -1 -1 256 1 3
34 45 # 0 0 0 -1 -1 -1 256 1 3
34 46 # 0 0 0 -1 -1 -1 256 1 3
34 47 # 0 0 0 -1 -1 -1 256 1 3
34 48 # 0 0 0 -1 -1 -1 256 1 3
34 49 # 0 0 0 -1 -1 -1 256 1 3
34 50 # 0 0 0 -1 -1 -1 256 1 3
34 51 # 0 0 0 -1 -1 -1 256 1 3
34 52 # 0 0 0 -1 -1 -1 256 1 3
34 53 # 0 0 0 -1 -1 -1 256 1 3
34 54 # 0 0 0 -1 -1 -1 256 1 3
34 55 # 0 0 0 -1 -1 -1 256 1 3
34 56 # 0 0 0 -1 -1 -1 256 1 3
34 57 # 0 0 0 -1 -1 -1 256 1 3
34 58 # 0 0 0 -1 -1 -1 256 1 3
34 59 # 0 0 0 -1 -1 -1 256 1 3
34 60 # 0 0 0 -1 -1 -1 256 1 3
34 61 # 0 0 0 -1 -1 -1 256 1 3
34 62 # 0 0 0 -1 -1 -1 256 1 3
34 63 # 0 0 0 -1 -1 -1 256 1 3
34 64 # 0 0 0 -1 -1 -1 256 1 3
34 65 # 0 0 0 -1 -1 -1 256 1 3
34 66 # 0 0 0 -1 -1 -1 256 1 3
35 0 ` 0 0 0 -1 -1 -1 256 1 0
35 1 ` 0 0 0 -1 -1 -1 256 1 0
35 2 ` 0 0 0 -1 -1 -1 256 1 0
35 3 ` 0 0 0 -1 -1 -1 256 1 0
35 4 ` 0 0 0 -1 -1 -1 99 1 0
35 5 ` 0 0 0 -1 -1 -1 99 1 0
35 6 ` 0 0 0 -1 -1 -1 99 1 0
35 7 ` 0 0 0 -1 -1 -1 99 1 0
35 8 ` 0 0 0 -1 -1 -1 99 1 0
35 9 ` 0 0 0 -1 -1 -1 99 1 0
35 10 ` 0 0 0 -1 -1 -1 99 1 0
35 11 ` 0 0 0 -1 -1 -1 99 1 0
35 12 ` 0 0 0 -1 -1 -1 99 1 0
35 13 ` 0 0 0 -1 -1 -1 99 1 0
35 14 ` 0 0 0 -1 -1 -1 99 1 0
35 15 ` 0 0 0 -1 -1 -1 99 1 0
35 16 ` 0 0 0 -1 -1 -1 99 1 0
35 17 ` 0 0 0 -1 -1 -1 99 1 0
35 18 ` 0 0 0 -1 -1 -1 99 1 0
35 19 ` 0 0 0 -1 -1 -1 99 1 0
35 20 ` 0 0 0 -1 -1 -1 99 1 0
35 21 ` 0 0 0 -1 -1 -1 99 1 0
35 22 ` 0 0 0 -1 -1 -1 99 1 0
35 23 ` 0 0 0 -1 -1 -1 99 1 0
35 24 ` 0 0 0 -1 -1 -1 99 1 0
35 25 ` 0 0 0 -1 -1 -1 99 1 0
35 26 ` 0 0 0 -1 -1 -1 99 1 0
35 27 ` 0 0 0 -1 -1 -1 99 1 0
35 28 ` 0 0 0 -1 -1 -1 99 1 0
35 29 ` 0 0 0 -1 -1 -1 99 1 0
35 30 ` 0 0 0 -1 -1 -1 99 1 0
35 31 ` 0 0 0 -1 -1 -1 99 1 0
35 32 ` 0 0 0 -1 -1 -1 99 1 0
35 33 ` 0 0 0 -1 -1 -1 99 1 0
35 34 ` 0 0 0 -1 -1 -1 99 1 0
35 35 ` 0 0 0 -1 -1 -1 99 1 0
35 36 ` 0 0 0 -1 -1 -1 99 1 0
35 37 ` 0 0 0 -1 -1 -1 99 1 0
35 38 ` 0 0 0 -1 -1 -1 99 1 0
35 39 ` 0 0 0 -1 -1 -1 99 1 0
35 40 ` 0 0 0 -1 -1 -1 99 1 0
35 41 ` 0 0 0 -1 -1 -1 256 1 0
35 42 ` 0 0 0 -1 -1 -1 256 1 0
35 43 ` 0 0 0 -1 -1 -1 256 1 0
35 44 ` 0 0 0 -1 -1 -1 256 1 0
35 45 ` 0 0 0 -1 -1 -1 256 1 0
35 46 ` 0 0 0 -1 -1 -1 256 1 0
35 47 ` 0 0 0 -1 -1 -1 256 1 0
35 48 ` 0 0 0 -1 -1 -1 256 1 0
35 49 ` 0 0 0 -1 -1 -1 256 1 0
35 50 ` 0 0 0 -1 -1 -1 256 1 0
35 51 ` 0 0 0 -1 -1 -1 256 1 0
35 52 ` 0 0 0 -1 -1 -1 256 1 0
35 53 ` 0 0 0 -1 -1 -1 256 1 0
35 54 ` 0 0 0 -1 -1 -1 256 1 0
35 55 ` 0 0 0 -1 -1 -1 256 1 0
35 56 ` 0 0 0 -1 -1 -1 256 1 0
35 57 ` 0 0 0 -1 -1 -1 256 1 0
35 58 ` 0 0 0 -1 -1 -1 256 1 0
35 59 ` 0 0 0 -1 -1 -1 256 1 0
35 60 ` 0 0 0 -1 -1 -1 256 1 0
35 61 ` 0 0 0 -1 -1 -1 256 1 0
35 62 ` 0 0 0 -1 -1 -1 256 1 0
35 63 ` 0 0 0 -1 -1 -1 256 1 0
35 64 ` 0 0 0 -1 -1 -1 256 1 0
35 65 ` 0 0 0 -1 -1 -1 256 1 0
35 66 ` 0 0 0 -1 -1 -1 256 1 0
36 0 ` 0 0 0 -1 -1 -1 256 1 0
36 1 ` 0 0 0 -1 -1 -1 256 1 0
36 2 ` 0 0 0 -1 -1 -1 256 1 0
36 3 ` 0 0 0 -1 -1 -1 256 1 0
36 4 ` 0 0 0 -1 -1 -1 99 1 0
36 5 ` 0 0 0 -1 -1 -1 99 1 0
36 6 ` 0 0 0 -1 -1 -1 99 1 0
36 7 ` 0 0 0 -1 -1 -1 99 1 0
36 8 ` 0 0 0 -1 -1 -1 99 1 0
36 9 ` 0 0 0 -1 -1 -1 99 1 0
36 10 ` 0 0 0 -1 -1 -1 99 1 0
36 11 ` 0 0 0 -1 -1 -1 99 1 0
36 12 ` 0 0 0 -1 -1 -1 99 1 0
36 13 ` 0 0 0 -1 -1 -1 99 1 0
36 14 ` 0 0 0 -1 -1 -1 99 1 0
36 15 ` 0 0 0 -1 -1 -1 99 1 0
36 16 ` 0 0 0 -1 -1 -1 99 1 0
36 17 ` 0 0 0 -1 -1 -1 99 1 0
36 18 ` 0 0 0 -1 -1 -1 99 1 0
36 19 ` 0 0 0 -1 -1 -1 99 1 0
36 20 ` 0 0 0 -1 -1 -1 99 1 0
36 21 ` 0 0 0 -1 -1 -1 99 1 0
36 22 ` 0 0 0 -1 -1 -1 99 1 0
36 23 ` 0 0 0 -1 -1 -1 99 1 0
36 24 ` 0 0 0 -1 -1 -1 99 1 0
36 25 ` 0 0 0 -1 -1 -1 99 1 0
36 26 ` 0 0 0 -1 -1 -1 99 1 0
36 27 ` 0 0 0 -1 -1 -1 99 1 0
36 28 ` 0 0 0 -1 -1 -1 99 1 0
36 29 ` 0 0 0 -1 -1 -1 99 1 0
36 30 ` 0 0 0 -1 -1 -1 99 1 0
36 31 ` 0 0 0 -1 -1 -1 99 1 0
36 32 ` 0 0 0 -1 -1 -1 99 1 0
36 33 ` 0 0 0 -1 -1 -1 99 1 0
36 34 ` 0 0 0 -1 -1 -1 99 1 0
36 35 ` 0 0 0 -1 -1 -1 99 1 0
36 36 ` 0 0 0 -1 -1 -1 99 1 0
36 37 ` 0 0 0 -1 -1 -1 99 1 0
36 38 ` 0 0 0 -1 -1 -1 99 1 0
36 39 ` 0 0 0 -1 -1 -1 99 1 0
36 40 ` 0 0 0 -1 -1 -1 99 1 0
36 41 ` 0 0 0 -1 -1 -1 256 1 0
36 42 ` 0 0 0 -1 -1 -1 256 1 0
36 43 ` 0 0 0 -1 -1 -1 256 1 0
36 44 ` 0 0 0 -1 -1 -1 256 1 0
36 45 ` 0 0 0 -1 -1 -1 256 1 0
36 46 ` 0 0 0 -1 -1 -1 256 1 0
36 47 ` 0 0 0 -1 -1 -1 256 1 0
36 48 ` 0 0 0 -1 -1 -1 256 1 0
36 49 ` 0 0 0 -1 -1 -1 256 1 0
36 50 ` 0 0 0 -1 -1 -1 256 1 0
36 51 ` 0 0 0 -1 -1 -1 256 1 0
36 52 ` 0 0 0 -1 -1 -1 256 1 0
36 53 ` 0 0 0 -1 -1 -1 256 1 0
36 54 ` 0 0 0 -1 -1 -1 256 1 0
36 55 ` 0 0 0 -1 -1 -1 256 1 0
36 56 ` 0 0 0 -1 -1 -1 256 1 0
36 57 ` 0 0 0 -1 -1 -1 256 1 0
36 58 ` 0 0 0 -1 -1 -1 256 1 0
36 59 ` 0 0 0 -1 -1 -1 256 1 0
36 60 ` 0 0 0 -1 -1 -1 256 1 0
36 61 ` 0 0 0 -1 -1 -1 256 1 0
36 62 ` 0 0 0 -1 -1 -1 256 1 0
36 63 ` 0 0 0 -1 -1 -1 256 1 0
36 64 ` 0 0 0 -1 -1 -1 256 1 0
36 65 ` 0 0 0 -1 -1 -1 256 1 0
36 66 ` 0 0 0 -1 -1 -1 256 1 0
23
23 15 4
17 13 5
6 31 0
10 17 3
52 32 1
61 31 3
23 3 1
17 10 2
24 15 2
58 32 4
61 13 4
60 28 3
12 19 3
44 28 5
20 28 0
17 15 3
60 27 0
55 8 3
26 32 1
39 28 4
13 31 5
40 7 5
60 28 0
